id,tweet,label
140,halk arasında da tabirler ermeni vatandaşlarımız kürt vatandaşlarımız boşnak vatandaşlarımız arnavut vatandaşlarımız diye geçer. ama ülkeler arası tabirde kökenin ve nerede doğduğun ve nerenin vatandaşı olduğunu bildirirsin! kültürler önemlidir! aynı ülkede yaşayanlar kardeştir!,hiçbiri
141,hdp chp pkk ve ermeni uşaklarını inançlı analar yerli iha'lar milli silahlar bitirecek #analardireniyor,nefret
142,canan kaftancıoğlu şu soysuz ermeni tohumu kadına destek mesajı atan herkes vatan hainidir her şeye eyvallah ama askerime dil uzatmazsın git şimdi derdini farelere anlat soysuz pislik,nefret
143,canan kaftancıoğlu suçsuzdur diyenlere devlete seri katil diyecek cumhurbaşkanına küfür edecek 15 temmuz'da darbecileri destekleyecek. ermeni soykırımı vardır diye tweetler atacak. pkk'lılara açıktan destek verecek sonra suçsuz olacak öyle mi!,hiçbiri
144,"he canan he. terör destekçiliği yap türkiye cumhuriyeti'ni katil ilan et atatürk'e katliamcı de ermeni soykırımı yalanlarının destekçisi ol ondan sonra da ""kararlar sarayda alınıyor atatürk'ün partisindeyim."" falan filan. adalet sistemini seni...",hiçbiri
145,atatürk'ün gözlerinin içine bakarak bu topraklarda ermeni soykırım yapıldı demek ister miydin...,hiçbiri
146,ermeni soykırımı vardır diyen #canankaftancıoğlu'nu savunanların atatürkçüyüz diyenler olması?,hiçbiri
147,ermeni soykırımını kabul etmenin cezasını keşke halk olarak siz kendi ellerinizle verseydiniz. türk milleti olarak çok çabuk unutuyoruz malesef... ne demişti hanlar hanımız hak isteyenin hakkını verin baş kaldıranın başını kesin... elinize sağlık.,saldırgan
148,ya devlet başa ya kuzgun leşe. herkes haddini bilecek muhalif olmak başka milletin ve devletin hassas duygularıyla oynamak başka. ermeni soykırımı yoktur diye iddia eden bir şahsa üzülmemi üzüleni de anlamamı beklemeyin #canankaftancıoğlu,hiçbiri
149,6-7 eylül pogromunun 64 yılı. rum ve ermeni nüfusun dehşet günleri yaşadığı bu pogromla ilgili iki yeni belgeye ulaşan araştırmacılar hüsnü gürbey ve mahsuni gül'ün aktarımlarıyla provokasyon amaçlı kontrgerilla ve hükümet bilgisi dahilindeki olaylar...,hiçbiri
150,yalnız değil evet. devleti katil görenler onunla darbeyi alkışlayanlar onunla sözde ermeni soykırımı destekçileri onunla pkk'lılar onunla. türk devletine her türlü adiliği yapanlar onunla. #canankaftancıoğluyalnızdeğildir,hiçbiri
151,hakikat ermeni soykırımı mı sayın ya da belçika'da öldürülen 2 terörist mi?,hiçbiri
152,gardiyan aç kapıyı ver mehteri ermeni sevici canan kaftancıoğlu geliyor :),nefret
153,canan kaftancıoğlu teröriste terörist diyemeyen devlet düşmanı ermeni soykırımını savunan türkiye cumhuriyeti başkanına hakaret eden çukur biriydi hak ettiğini aldı onu savunan da onun kadar çukurdur.,saldırgan
154,türkiyeli vatandaşlara kürtse kürt arapsa arap ermeniyse ermeni türkse türk vs denir. bunu da mı biz söyleyeceğiz,hiçbiri
155,kürtse kürt arapsa arap ermeni ise ermeni türkse o.ç,nefret
156,canan kaftancıoğlu denen kadın müsveddesini ya fetö'cüler veya kürtçüler savunuyor. tabi yine bilinçsizce bu gruplara hizmet edenler de var. ben bunlara balık hafızalılar diyorum. peki kaftancıoğlu pkk'lıları savundu mu savunmadı mı? ermeni soykırımını savundu mu savunmadı mı?,nefret
157,atatürk'ün oturduğu koltuk vatanın kurucularına saygı demişken bir zamanlar lütfi kırdar'ın oturduğu koltukta da sözde ermeni soykırımını kabul edip propagandasını yapan bir hanımefendi oturuyordu değil mi?,hiçbiri
158,senin yüzüne tüküreyim canan hanım. mukatele diyemedin mi ki soykırım dedin? allah belanı versin önce ermeni erzurum ve doğuda rus himayesi altında bizi kesmedi mi? soykırımcı olsa osmanlının ermeni dışişleri bakanı ve mebusları olur muydu? hani yazılı soykırım planı nerede?!,nefret
159,ermeni soykırımı soytarılığını savunanları savunmak nasıl bir vatandaşlık soykırımıdır.,hiçbiri
160,canan kaftancıoğlu'nu popüler kültür ürününe dönüştüren ve yanından ayrılmayan ekrem imamoğlu böyle giderse ermeni soykırımı varmış gibi davrananlara milliyetçilerin asla destek vermeyeceğini mağlubiyeti tadarak öğreneceksiniz... #ulkedusmanlarihapise #annelerleberaberizyasen,hiçbiri
161,y-chp'nin simgesi k.rdofil ermeni yalakası canan kaftancıoğlu'na da akp'ye de karşıyız! bu ikisi birbirinin zıttı değil aynı kapının yoldaşları! başbuğun partisi kemalist özüne dönmeli!,nefret
162,6-7 eylül'de yapılan ermeni ve rum pogromlarının hesabını soracağız!,hiçbiri
163,her şeyi geçtim ermeni soykırım vardır demişse o adi her şeyi hak ediyor...,saldırgan
164,ermeni soykırımı filan diyordu o ne oldu ona ha 10 yıl mı yemiş tamam :d,hiçbiri
165,#sarayvesayeti kim ki devletine katil diyor ermeni soykırımı vardır diyorsa pkk ile omuz omuza hareket ediyorsa devletin gücü ensesinde olsun. tarafınızı seçin devlet mi canan mı,hiçbiri
166,ne kadar din düşmanı vatan haini ermeni sevici varmış memlekette. #canankaftancıoğluyalnızdeğildir,nefret
167,herkes ermeni olursa ben kuvayi milliye. #sat biz hiç #susmadık!,nefret
168,"pkk terör örgütü değil bir halk hareketidir diyen sözde ermeni soykırımı var diyen devlet seri katildir diyen ve bunun gibi bir çok ayrıştırıcı paylaşımı olan ""canan kaftancıoğlu'nun yanında değilim. kendisi ve yandaşları yaptığı açıklamalarla verilmiş cezaların sebeplerini",hiçbiri
169,canan kaftancıoğlu ermeni soykırımı vardır diyecek kadar türk düşmanı pkk'lıların cenazelerine gidip onlara terörist diyemezsiniz diyecek kadar vatan düşmanı dine el uzatacak kadar din düşmanı bir şerefsizdir. bedelini ödeyecek diye kahraman ilan ediliyor ey güzel ülkem!,saldırgan
170,bundan sonra ermeni soykırımı vardır diyenlere hapis cezasını gelmesi için tbmm'den yasa çıkarılması zamanı gelmiştir. cumhur ittifakı milletvekilleri görev başına.,hiçbiri
171,canan kaftancıoğlu'nun ermeni meselesi hakkında attığı tweeti 9 yıllık cezayı aklamak için kullananlara hatırlatma 2015 yılında başbakan erdoğan 1915 olayları sebebiyle şöyle bir açıklama yapmıştı.,hiçbiri
172,yanlış okumuyorsun paşam... düştüğümüz durum bu... vatanı satanların ermeni soykırımını savunan kişiye verdiği cezayı eleştirmek durumundayız. çünkü diğer cephedekileri direkt idam ederdin... #canankaftancıoğlu,hiçbiri
173,canan kaftancıoğlu ve ona verilen cezalar gündem olmuş. kadının yazdıkları kabul edilemez kesinlikle. yok ermeni soykırımı yok seri katil devlet bilmem ne. sırf il başkanı oldu diye bu cezanın bu kadar gecikmesi de çok acı. devlete laf etmeyeceksin nokta.,hiçbiri
174,ulu önder atatürk'ün partisi bu kadını nasıl savunuyor anlamıyorum. hem emperyalistlere kocaman bir tokat vuran atatürk'ün askeri olmamız zoruna gidiyor hem de sosyalist olduğunu savunuyor. ermeni soykırımı da tüm emperyalist ülkelerin ağzının suyu akarak desteklediği bir davadır,hiçbiri
175,türkiye'de yıllarca zerdeşti alevi ermeni süryani yahudi azınlıkları sistematik olarak hedef gösterildiler dinsiz kafir mum söndü diye. bunların %90'ı yurtdışına sürüldü. işin ilginç yanı ise bu iftirayı atanlar ensar ve kuran kurslarında çocuklara tecavüz ediyorlar. alçaksınız!,saldırgan
176,bu arada karar çok abartı ve yanlış. yanlış buluyorum ama ermeni soykırımı diyen bir insanın içerde olması gram umrumda değil,hiçbiri
177,terör destekçisi islam düşmanı ermeni soykırımı vardır diyecek kadar aşağılık siyasetçi canan kaftancıoğlu adalet yerini buldu!,saldırgan
178,ermeni soykırımı var diyen insan bırakın da yargılansın.,hiçbiri
179,canan kaftancıoğlu seni ilk takip ettiğim günden beri senden nefret ediyorum atatürkçüyüm adına ermeni soykırımını tanıyan pkk leşlerine sahip çıkan bu ülkede teröristtir. 9 yıl değil 90 yıl ceza bile alsan soğumazdı içimdeki kinim sana.,saldırgan
180,"ülkede maalesef şöyle bir kitle türedi ""ben böyle düşünüyorum herkes benimle aynı şeyi düşünmek zorunda. eğer düşünmüyorsa cezalandırılsın."" o öyle tweet attı bu ermeni soykırımını kabul etti şu her şey çok güzel olacak dedi. allah hepinize akıl fikir versin. #canankaftancıoğlu",hiçbiri
181,canan kaftancıoğlu'na verilen ceza çok az. böyle ermeni ve pkk sevicilere daha ağır cezalar verilmeli ki diğer devlet düşmanları cesaretlenemesin,nefret
182,#canankaftancıoğlu ermeni soykırımı var diyen türk düşmanı hapis cezası almış. o zaman dans,saldırgan
183,canan kaftancıoğlu yalan oldu gençliğin bak talan da oldu darısı tüm türk düşmanı ermeni sevicilerin başına.,nefret
184,siyasette başta kim olursa olsun muhalif bir insanım ve bu özelliğimle her zaman gurur duyarım. ama bu tweetleri ben de affedemiyorum. 1- ermeni soykırımı emperyalist bir yalandır. 2- mustafa kemal'in askeri olmanın neresi yanlış? atatürk kadar barışçı birinin nesinden rahatsız oldun?,hiçbiri
185,ermeni soykırımını savunan paris'te mit terörist öldürünce avrupa'nın göbeğinde teröristlik yapıldı diyen sakine cansız ölünce insanlık kaybetti diyen canan kaftancıoğlu'nu da savunmayın ya,hiçbiri
186,atatürk'ün üst kimlik açılımı türk milleti değil midir? türk milleti kime derler sadece türklere mi derler? cahil cahil bazıları konuşuyor! arnavut türk boşnak kürt laz çerkes ermeni rum bu topraklarda herkesin bir kökeni var. burası türkiye cumhuriyeti yaşayanlar türk milleti!,saldırgan
187,pkk ermeni terör örgütüdür ve hdp bunları siyasi yuvası ve destekçisidir. pkk ve hdp'li kansızların dağa çıkardıkları evlatları için çırpınan analarımıza destek çıkalım! #annelerleberaberizyasen #annelerdireniyor #anneleredestekolalım,nefret
188,#susamam canan 9 yıl 8 ay ceza almış. inşallah içerde geberir ermeninin tohumu. alın size bir mağduriyet daha. ver mehteri efe.,nefret
189,9 yıl 8 ay 20 gün hapis cezasına çarptırılan ancak tutuklama kararı çıkmayan canan kaftancıoğlu damarlarında ermeni kanı taşıyan şeytanın insan şekline bürünmüş halisin...,nefret
190,canan kaftancıoğlu tutuklanmış devlete katil diyen ermeni soykırımını tanıyan pkk'yı sempatik gösteren kadın... cehenneme zümera!,saldırgan
191,mustafa kemal in askerleriyiz sözünden rahatsız olan sözde ermeni soykırımını destekleyen pkk sevici canan'a üzülemiyorum ekrem başkan bu kadından uzak dur gözünü seveyim,saldırgan
192,devlete katil de ermeni soykırımı vardır de sakine cansız terörist değil de pkk'yı meşrulaştırmaya çalış devlet seni enseleyince hak hukuk adalet diye ağla. var mı lan böyle bişey? bir de bunlar atatürk'ün partisindeler. beter ol canan kaftancıoğlu.,saldırgan
193,#cananbaskanyalnızdeğildir domuz yemeye mi gideceksiniz ermeni soykırımını mı tanıyacaksınız devlet seri katil mi diyeceksiniz vs vs vs siz hangi canan'ın yanındasınız,hiçbiri
194,hükümet diye devleti yıkmaya çalışan terörist canan kurtarsın üzüldüğün ermeni vatandaşların yaradana sığınırız sizin gibi bölücü teröristlerden,nefret
195,canan kaftancıoğlu'nun sözde ermeni soykırımı ile ilgili attığı tweetler,hiçbiri
196,ulan pkk terör örgütünü savunan türkiye ermeni soykırımı yapmıştır diyen bir şerefsizi savunmayın bari. hiç mi vatan sevginiz yok sizin?,saldırgan
197,ermeni soykırımı var demesi ömür boyu hapse bedel bu ceza çok az,hiçbiri
198,suç suçtur 20 yıl önce işlediğin cinayetin cezasını çekiyor musun çekmiyor musun? bu mantıkla apo piçi de suçsuz o zaman. devlete katil seri katil diyen ermeni soykırımı var diyen birisi tabi ki ceza alacak,saldırgan
199,kaftancıoğlu'nun ermeni soykırımı veya öldürülen pkk'lılarla ilgili görüşleri rezaletten ibaret. lakin bunlar bir siyasetçiye dokuz yıl yatıracak bir suç mudur?,hiçbiri
200,ermeni soykırımını savunan pkk aleyhine tweetler atan kadını anca zaten sahte atatürkçüler savunurdu görüldüğü üzere insanlar böyle vatansız teröristler yüzünden atatürk'ten onun ilkelerinden sağ kesim yüzünden de dinden soğudu pkk sahip çıkar canan'a #cananbaskanyalnızdeğildir,saldırgan
201,"ingiltere parlamentosu tarafından yayınlanan bir raporda dışişleri bakanlığının türkiye'deki hak ihlallerini ""kamuoyu önünde ciddi şekilde eleştirmesi gerektiği"" belirtildi",hiçbiri
202,"12 olay şehirde de duyulur ve falih rıfkı atay'ın anılarına göre ""başımızı yeniden savaş belasına sokacağız"" tedirginliği başlar. fakat birkaç saat sonra ingiliz ve fransızlar kendi devletlerinin uyruğunda olanları gemilere bindirip sessizce çekip giderler.",hiçbiri
203,11 görüşmeden sonra ingiliz hükümeti türk hükümeti'ne ültimatom verir. komutana söylenenlerin yazı ile teyidi istenir... istenen yapılır.,hiçbiri
204,1 kurtuluş savaşı sonrası ingiliz donanmasının izmir limanında kalmaya devam etmesi gazi mustafa kemal paşa'yı çok tedirgin etmektedir. ingiliz donanma komutanı ziyaretine gelir. gazi misafirperverlik gösterir. amiral kendi vatandaşları ile azınlıkların durumlarını sorar,hiçbiri
205,izmir marşından gocunan yunan artıkları ingiliz tohumları iyi ezberleyin izmir'in dağlarında çiçekler açar. yaşa mustafa kemal paşa yaşa! #9eylül,nefret
206,bu sezonki piyasaya yön veren zenginler alman disiplini ile yetişmiş sanırım. taktiksel oynuyorlar. geçmişleri de ingiliz olsa gerek hızlılar. biz de italyan gibi savunma yapıyoruz. piyasanın özeti bu :d,hiçbiri
207,yani. ben de zenciyim hatta ingiliz vatandaşıyım,hiçbiri
208,musluğun contası yalama olmuş getirin ingiliz anahtarını,hiçbiri
209,batıl delalet basını gece görseniz ödünüz patlar aynı domuz gibi nursuz ingiliz iran ajanı gavat,nefret
210,reklamlarda suriyeli ve türk çocukların birlikte okuması için ab'nin 400 okul projesi ballandırılarak anlatılıyor allah'ın aşkına koyun gibi seyretmeyin ab ingiliz alman ve suriyeli çocuklarıyla birlikte okutacak okulları kendi ülkelerinde yapsın,nefret
211,bu gençlik hikayesinin esas oğlanının karısı ingiliz ulusal birliğinin başkanı olmuş valla kimden gitsem muradına eriyor hiç şaşmaz skdkdkdkdk,hiçbiri
212,işte ingiliz gülü,hiçbiri
213,silinecek goril hayırlısı diyelim rahman kafanı çıkart yeter la ya da etek giy gel adresimi biliyorsun son yazdıklarımı kesmişsin darıldım bil istedim sen alışıksın böyle işine gelenleri kesip ayarlamaya git ötede oyna dükkanın önünü kapatma ingiliz askeri,hiçbiri
214,ingiliz parlamentosundan türkiye çağrısı insan hakları ihlallerinde öncelikli ülke ilan edilsin,hiçbiri
215,beş kardeş beşi de hayatta başarılı olamaz kimi hırsız kimi cani kimi öğretmen vs olur reis de yola çıkanlar aynı kimi ülke vatan sevdası var kiminde hainlik var kiminde ingiliz ırgatlığı yapar hayat böyle bir şey önemli olan fark edip yolları ayırmak...,nefret
216,"ingiltere'de parlamento dışişleri bakanlığını türkiye'deki basın özgürlüğü ihlallerini kamuoyu önünde eleştirmeye ve türkiye'yi ""insan hakları konusunda öncelikli görülmesi gereken ülke"" ilan etmeye çağırdı.",hiçbiri
217,sınıfta babası ingiliz var soyadı jordan am i joke to you,hiçbiri
218,yeni bir ingiliz bulmam lazım kendime,hiçbiri
219,haydi ingiliz bebeleri seri olun hemen sallayın bir tane,hiçbiri
220,ingiliz parlamentosu askıya alınıyor,hiçbiri
221,biz niye ecnebi gavur ingiliz fransıza karşı savaştık?,nefret
222,bir nehirde iki balık kavga ediyorsa oradan uzun bacaklı bir ingiliz geçmiştir. kızılderili atasözü uyarlama süper ligdeki takımlar birbiriyle kavga ediyorsa kesin oradan fransız takımın himmetçileri geçmiştir.,nefret
223,bu ingiliz ab bayrağını yakmak isterken yakamıyor çünkü ab'nin uyguladığı standartlar yanamaz materyal kullanımını gerektirdiği için bayrak yanmıyor :),hiçbiri
224,allah'ım sen buraya ingiltere'de ingiliz dili ve edebiyatı okuyorum yazmayı nasip et,hiçbiri
225,dertleri kürdistan olan ya da idealleri olanlar aile fertleri ile mücadele ederler kızının sevgilisi ingiliz olur oglununki de fransız olur yani pervin dağda az apo ile pembe odada kalmadı bunlar ermeni asala militanları geçmişte tırpanladık ama köklerinden kalmış birazcık onları da,nefret
